Publisher,Country,contentTitle,contentGenre,contentCategory_relleno,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,nina amada mia,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0368528,tvSeries,"Drama,Romance",A,coincide,,70419520,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,las hijas de la senora garcia,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt32872848,tvSeries,Drama,A,coincide,,67243680,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la usurpadora 1998,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,64556800,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,por amar sin ley,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt7907384,tvSeries,Drama,A,coincide,,63071520,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,amor bravio,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2266983,tvSeries,"Drama,Romance",A,coincide,,58580320,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,acelerados,Sports,[IAB1-6],Music,externa,contradice,vertical:musica,tt7057612,tvSeries,Sport,B,sin_genero_declarado,,58344000,[483],Sports,[IAB17],1,1,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,maria la del barrio,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0163464,tvSeries,"Drama,Romance",B,coincide,,55003360,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,por ella soy eva,Comedy,[IAB12],News,interna,contradice,vertical:noticias,tt2206767,tvSeries,Drama,C,no_comparable,,54397920,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,40 y 20,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt5711512,tvSeries,Comedy,A,coincide,,47401120,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,una familia con suerte,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1853455,tvSeries,"Comedy,Drama,Family",A,coincide,,45437280,"[646, 647, 645, 642]",Television > Comedy TV | Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Televisa Univision via SpringServe,Argentina,avenida brasil,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2303077,tvSeries,"Crime,Drama,Thriller",B,coincide,,40857840,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,goblin el guardian,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,38778880,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,fuego en la sangre,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0117005,video,Drama,B,coincide,vertical,37522720,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,externa,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,cabo,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt21239248,tvSeries,Drama,B,coincide,,37512320,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,vivan los ninos,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0331806,tvSeries,"Drama,Family",B,coincide,,37100640,"[647, 645, 642]",Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
